14 0.46808 0 0 1
14 -0.46808 -0.46808 0.33333 1
14 0 0.46808 0.66667 1
8 0.41303 0.27068 0.11651 1
8 -0.14235 -0.41303 0.44984 1
8 -0.27068 0.14235 0.78318 1
8 0.14235 -0.27068 -0.11651 1
8 0.27068 0.41303 0.55016 1
8 -0.41303 -0.14235 0.21682 1

